id_jogo_cbf,source,quantity,price,amount
24216b_2025,ARQUIBANCADA ARQ PRATA GERAL MEΙΑ - ΜΕΙΑ,386,50.0,19300.0
24216b_2025,ARQUIBANCADA SÓCIOS - INTEIRA,3364,10.0,33640.0
24216b_2025,ARQUIBANCADA VISITANTE - INTEIRA,1,100.0,100.0
24216b_2025,ARQUIBANCADA VISITANTE - MEIΑ,15,50.0,750.0
24217b_2025,CORTESIA E CONVIDADOS PROMOCIONAL CORTESIA/CONVIDADOS - PACOTE,1205,0.0,0.0
24217b_2025,INF. LESTE/OESTE - MEIA ARQUIBANCADA - INF. LESTE - MEIA,2,20.0,40.0
24217b_2025,INF. NORTE/SUL - INTEIRA ARQUIBANCADA INF. NORTE - INTEIRA,196,40.0,7840.0
24217b_2025,INF. NORTE/SUL - INTEIRA ARQUIBANCADA - INF. NORTE - ΜΕΙΑ,687,20.0,13740.0
24217b_2025,PREMIUM INTEIRA ASSENTO PREMIUM - PREMIUM INTEIRA - INTEIRA,19,80.0,1520.0
24217b_2025,PREMIUM MEIA ASSENTO PREMIUM - PREMIUM MEIA - MΕΙΑ,61,40.0,2440.0
24217b_2025,SOCIO TORCEDOR ARQUIBANCADA SOCIO TORCEDOR - INTEIRA,311,0.0,0.0
24217b_2025,VIP INTEIRA ASSENTO ESPECIAL - VIP INTEIRA - INTEIRA,7,120.0,840.0
24217b_2025,VIP MEIA ASSENTO ESPECIAL - VIP MEIA - MΕΙΑ,24,60.0,1440.0
24218b_2025,CADEIRA VISITANTE - ESPECIAL ISMENIA - INTEIRA,36,50.0,1800.0
24218b_2025,CADEIRA VISITANTE - ESPECIAL ISMENIA - MΕΙΑ,112,25.0,2800.0
24218b_2025,CADEIRA VISITANTE - VISITANTE - ΜΕΙΑ,10,20.0,200.0
24218b_2025,CADEIRA VISITANTE - VISITANTE - INTEIRA,11,40.0,440.0
24218b_2025,"SETOR ASSENTO - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",268,0.0,0.0
24218b_2025,GRATUIDADE - INTEIRA,112,0.0,0.0
24219b_2025,ARQUIBANCADA COBERTA - Sócio,32,25.0,800.0
24219b_2025,ARQUIBANCADA GERAL - GERAIS LOCAL - Inteira,154,20.0,3080.0
24219b_2025,ARQUIBANCADA GERAL - GERAIS LOCAL - Meia,236,10.0,2360.0
24219b_2025,ARQUIBANCADA GERAL - GERAIS LOCAL - Sócio,276,10.0,2760.0
24219b_2025,ARQUIBANCADA GERAL - GERAIS LOCAL - Lei n. 4046/14 - Novorizonte,205,0.0,0.0
24219b_2025,ARQUIBANCADA GERAL - GERAL CENTRAL - Inteira,31,20.0,620.0
24219b_2025,ARQUIBANCADA GERAL - GERAL CENTRAL - Meia,73,10.0,730.0
24219b_2025,ARQUIBANCADA INFERIOR - Inteira,30,40.0,1200.0
24219b_2025,ARQUIBANCADA INFERIOR - Meia,131,20.0,2620.0
24219b_2025,ARQUIBANCADA INFERIOR - Sócio,88,20.0,1760.0
24219b_2025,ARQUIBANCADA INFERIOR - Lei n. 4046/14 - Novorizonte,125,0.0,0.0
24219b_2025,CAMAROTES - Carnê de Relacionamento,5,20.0,100.0
24219b_2025,CATIVAS SÓCIOS - Sócio,203,20.0,4060.0
24219b_2025,SETOR B* - Inteira,2,40.0,80.0
24219b_2025,SETOR B* - Meia,18,20.0,360.0
2421b_2025,TODOS DIVERSOS - VISITANTE - ΜΕΙΑ,40,20.0,800.0
2421b_2025,TODOS DIVERSOS - VISITANTE - INTEIRA,26,40.0,1040.0
2421b_2025,MAUÁ CADEIRA - PRO TORK MEIA - ΜΕΙΑ,1199,40.0,47960.0
2421b_2025,MAUÁ CADEIRA - PRO TORK PLANO ESPECIAL - INTEIRA,34,32.0,1088.0
2421b_2025,SETOR ARQUIBANCADA - CURVA INTEIRA - INTEIRA,463,40.0,18520.0
2421b_2025,SETOR ARQUIBANCADA - CURVA ΜΕΙΑ - ΜΕΙΑ,1053,20.0,21060.0
2421b_2025,SETOR ARQUIBANCADA - CURVA PLANO SPECIAL - INTEIRA,3,80.0,240.0
2421b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR INTEIRA - INTEIRA,1507,40.0,60280.0
2421b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR MEIA - MEIA,4554,20.0,91080.0
2421b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR PLANO ESPECIAL - INTEIRA,28,16.0,448.0
2421b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - INTEIRA - INTEIRA,240,80.0,19200.0
2421b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - ΜΕΙΑ - ΜΕΙΑ,1239,40.0,49560.0
2421b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - PLANO ESPECIAL - INTEIRA,31,32.0,992.0
2421b_2025,SETOR CADEIRA - PRO TORK PROMO CADEIRA - INTEIRA,279,80.0,22320.0
2421b_2025,"SOCIAL CADEIRA
SOCIOS - INTEIRA",14955,10.0,149550.0
24220b_2025,ARQUIBANCADA - Inteira,72,60.0,4320.0
24220b_2025,ARQUIBANCADA - Meia,126,30.0,3780.0
24220b_2025,ARQUIBANCADA - Carnê de Relacionamento,42,20.0,840.0
24220b_2025,ARQUIBANCADA - Sócio,9,20.0,180.0
24220b_2025,ARQUIBANCADA - Lei n. 13953 - Ribeirão Preto,92,0.0,0.0
24220b_2025,ARQUIBANCADA - Sócio - Carteirinha,740,20.0,14800.0
24220b_2025,ARQUIBANCADA COBERTA - CATIVA - Meia,6,30.0,180.0
24220b_2025,ARQUIBANCADA COBERTA - CATIVA - Carnê de Relacionamento,15,20.0,300.0
24220b_2025,ARQUIBANCADA COBERTA - CATIVA - Sócio,22,20.0,440.0
24220b_2025,ARQUIBANCADA COBERTA - CATIVA - Lei n. 13953 - Ribeirão Preto,26,0.0,0.0
24220b_2025,ARQUIBANCADA COBERTA - CATIVA - Sócio - Carteirinha,182,20.0,3640.0
24220b_2025,BRONZE - VISITANTE - Inteira,1,150.0,150.0
24220b_2025,BRONZE - VISITANTE - Meia,51,75.0,3825.0
24220b_2025,JOHNNIE WALKER - Carnê de Relacionamento,15,20.0,300.0
24220b_2025,JOHNNIE WALKER - Sócio,2,20.0,40.0
24220b_2025,JOHNNIE WALKER - Sócio - Carteirinha,56,20.0,1120.0
24220b_2025,OURO - Inteira,11,150.0,1650.0
24220b_2025,OURO - Meia,18,75.0,1350.0
24220b_2025,OURO - Carnê de Relacionamento,137,20.0,2740.0
24220b_2025,OURO - Sócio,9,20.0,180.0
24220b_2025,OURO - Lei n. 13953 - Ribeirão Preto,81,0.0,0.0
24220b_2025,OURO - Sócio - Carteirinha,389,20.0,7780.0
24220b_2025,SUÍTES - Carnê de Relacionamento,118,20.0,2360.0
24221b_2025,TODOS DIVERSOS - EVANGELINO DA COSTA NEVES - PROMOÇÃO - INTEIRA,264,50.0,13200.0
24221b_2025,TODOS DIVERSOS - RENATO FOLADOR PROMO AR 2 - INTEIRA,1383,25.0,34575.0
24221b_2025,TODOS DIVERSOS - VISITANTE - ΜΕΙΑ,8,25.0,200.0
24221b_2025,TODOS DIVERSOS - VISITANTE - INTEIRA,4,50.0,200.0
24221b_2025,MAUÁ CADEIRA - PRO TORK MEIA - ΜΕΙΑ,451,50.0,22550.0
24221b_2025,MAUÁ CADEIRA - PRO TORK PLANO ESPECIAL - INTEIRA,26,40.0,1040.0
24221b_2025,PRO TORK/ MAUÁ CADEIRA - INTEIRA - INTEIRA,173,100.0,17300.0
24221b_2025,PRO TORK CADEIRA - PROTORK PROMO 2 - INTEIRA,228,50.0,11400.0
24221b_2025,SETOR ARQUIBANCADA - ARQ CURVA MAUA PROMO 2 - INTEIRA,248,25.0,6200.0
24221b_2025,SETOR ARQUIBANCADA - CURVA INTEIRA - INTEIRA,314,50.0,15700.0
24221b_2025,SETOR ARQUIBANCADA - CURVA ΜΕΙΑ - ΜΕΙΑ,329,25.0,8225.0
24221b_2025,SETOR ARQUIBANCADA - CURVA PLANO SPECIAL - INTEIRA,2,20.0,40.0
24221b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR INTEIRA - INTEIRA,1185,50.0,59250.0
24221b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR MEIA - MEIA,2571,25.0,64275.0
24221b_2025,SETOR ARQUIBANCADA - RENATO FOLADOR PLANO ESPECIAL - INTEIRA,27,20.0,540.0
24221b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - INTEIRA - INTEIRA,159,100.0,15900.0
24221b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - ΜΕΙΑ - ΜΕΙΑ,551,50.0,27550.0
24221b_2025,SETOR CADEIRA - EVANGELINO DA COSTA NEVES - PLANO ESPECIAL - INTEIRA,27,40.0,1080.0
24221b_2025,SOCIAL CADEIRA - SOCIOS - INTEIRA,14781,10.0,147810.0
24222b_2025,ARQUIBANCADA SETOR 03 MENORES DE 16 ANOS - INTEIRA,121,20.0,2420.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - INTEIRA,90,40.0,3600.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - ΜΕΙΑ,270,20.0,5400.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - CORTESIA - INTEIRA,5,5.0,25.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - GRATUIDADE - INTEIRA,16,0.0,0.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - GRATUIDADE CRIANÇA - INTEIRA,33,0.0,0.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - MENORES DE 16 ANOS - ΜΕΙΑ,97,20.0,1940.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - PATROCINADORES - INTEIRA,19,0.0,0.0
24222b_2025,ARQUIBANCADA ESPAÇO FAMILIA - SOCIO TORCEDOR - MEIA,39,40.0,195.0
24222b_2025,ARQUIBANCADA SETOR - 3 INTEIRA - INTEIRA,142,40.0,5680.0
24222b_2025,ARQUIBANCADA SETOR-3 ΜΕΙΑ - ΜΕΙΑ,418,20.0,8360.0
24222b_2025,ARQUIBANCADA SETOR 03 CORTESIA - INTEIRA,2,5.0,10.0
24222b_2025,ARQUIBANCADA SETOR 03 GRATUIDADE - INTEIRA,1,0.0,0.0
24222b_2025,ARQUIBANCADA SETOR 03 GRATUIDADE CRIANÇA - INTEIRA,3,0.0,0.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - INTEIRA,159,40.0,6360.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - MEIA,3536,20.0,70720.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - CORTESIA - INTEIRA,26,5.0,130.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - GRATUIDADE CRIANÇA - INTEIRA,2,0.0,0.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - MENORES DE 16 ANOS - MEIA,238,20.0,4760.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - PATROCINADORES - INTEIRA,41,0.0,0.0
24222b_2025,ARQUIBANCADA TOBOGA FORÇA - SÓCIO TORCEDOR - INTEIRA,1507,5.0,7535.0
24222b_2025,CADEIRA - ASSOCIADOS / CONSELHEIROS - INTEIRA,38,5.0,190.0
24222b_2025,CADEIRA - CADEIRA - SOCIO TORCEDOR - MΕΙΑ,2503,5.0,12515.0
24222b_2025,CADEIRA - CORTESIA - INTEIRA,127,5.0,635.0
24222b_2025,CADEIRA - GOIÁS - INTEIRA,170,60.0,10200.0
24222b_2025,CADEIRA - GOIÁS - ΜΕΙΑ,1369,30.0,41070.0
24222b_2025,CADEIRA - GRATUIDADE CRIANÇA - INTEIRA,57,0.0,0.0
24222b_2025,CADEIRA - MENORES DE 16 ANOS - ΜΕΙΑ,179,30.0,5370.0
24222b_2025,CADEIRA - PROMOCIONAL CAMISA - INTEIRA,101,0.0,0.0
24222b_2025,CADEIRA - TRIBUNA - INTEIRA,2,5.0,10.0
24222b_2025,CADEIRA - TRIBUNA CRIANÇA - INTEIRA,3,0.0,0.0
24222b_2025,GRATUIDADE - INTEIRA,69,0.0,0.0
24223b_2025,"ARQUIBANCADA
TRIBUNA DE HONRA - INTEIRA",25,0.0,0.0
24223b_2025,"ARQUIBANCADA
GRATUIDADE - INTEIRA",193,0.0,0.0
24223b_2025,ARQUIBANCADA - LESTE INFERIOR - MEIA,414,10.0,4140.0
24223b_2025,ARQUIBANCADA - LESTE INFERIOR - INTEIRA,935,20.0,18700.0
24223b_2025,ARQUIBANCADA - LESTE INFERIOR - CORTESIA - INTEIRA,31,0.0,0.0
24223b_2025,"ARQUIBANCADA
NORTE SUPERIOR - VISITANTE INTEIRA - INTEIRA",71,20.0,1420.0
24223b_2025,"ARQUIBANCADA
NORTE SUPERIOR - VISITΑΝΤΕ ΜΕΙΑ - ΜΕΙΑ",15,10.0,150.0
24223b_2025,"ARQUIBANCADA
NORTE SUPERIOR VISITANTE - CORTESIA - INTEIRA",13,0.0,0.0
24223b_2025,ARQUIBANCADA OESTE INFERIOR - INTEIRA,26,100.0,2600.0
24223b_2025,ARQUIBANCADA OESTE INFERIOR - MEΙΑ,39,50.0,1950.0
24223b_2025,"ARQUIBANCADA
OESTE INFERIOR CORTESIAS - INTEIRA",166,0.0,0.0
24223b_2025,"ARQUIBANCADA
SÓCIO TORCEDOR - INTEIRA",126,10.0,1260.0
24223b_2025,CAMAROTE - EMPRESARIAL LESTE ADULTO CORTESIA - INTEIRA,140,0.0,0.0
24223b_2025,"CAMAROTE
EMPRESARIAL LESTE INFANTIL CORTESIA - INTEIRA",7,0.0,0.0
24223b_2025,"CAMAROTE
OESTE - INTEIRA",1,300.0,300.0
24224b_2025,LATERAL CADEIRA CADEIRA B PROMOCIONAL - INTEIRA,202,100.0,20200.0
24224b_2025,LATERAL CADEIRA CADEIRA MEIA - INTEIRA,3,50.0,150.0
24224b_2025,LATERAL CADEIRA CADEIRA SOCIO PROPRIETARIO - INTEIRA,51,50.0,2550.0
24224b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA - MΕΙΑ,98,20.0,1960.0
24224b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA B PROMOCIONAL - INTEIRA,1312,40.0,52480.0
24224b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA B PROMOCIONAL FEM. - INTEIRA,1613,20.0,32260.0
24224b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA SOCIO PROPRIETARIO - INTEIRA,91,20.0,1820.0
24224b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA SOCIO TORCEDOR - INTEIRA,4602,20.0,92040.0
24224b_2025,GRATUIDADE - INTEIRA,3820,0.0,0.0
24225b_2025,SETOR A CADEIRA - COBERTA - INTEIRA,546,0.0,0.0
24225b_2025,SETOR A CADEIRA - COBERTA - ΜΕΙΑ,70,120.0,8400.0
24225b_2025,SETOR A CADEIRA - COBERTA NAÇÃO - INTEIRA,81,60.0,4860.0
24225b_2025,SETOR B ARQUIBANCADA DESCOBERTA - INTEIRA,4,75.0,300.0
24225b_2025,SETOR B ARQUIBANCADA - DESCOBERTA - MΕΙΑ,36,80.0,2880.0
24225b_2025,SETOR B ARQUIBANCADA - NAÇÃO SETOR B - INTEIRA,66,40.0,2640.0
24225b_2025,SETOR C CADEIRA - COBERTA - INTEIRA,6,100.0,600.0
24225b_2025,SETOR C CADEIRA - COBERTA - MΕΙΑ,83,50.0,4150.0
24225b_2025,SETOR C CADEIRA - COBERTA NAÇÃO - INTEIRA,154,50.0,7700.0
24225b_2025,SETOR C CADEIRA - PROMO SETOR CDE-INTEIRA,1,120.0,120.0
24225b_2025,SETOR F/G ARQUIBANCADA - DESCOBERTA - INTEIRA,1,70.0,70.0
24225b_2025,SETOR F/G ARQUIBANCADA - DESCOBERTA - MEIA,8,80.0,640.0
24225b_2025,SETOR H ARQUIBANCADA - PROMOÇÃO INTEIRA,11,40.0,440.0
24225b_2025,SETOR H ARQUIBANCADA - SÓCIO - INTEIRA,7,80.0,560.0
24225b_2025,SETOR VIP CADEIRA - - ΜΕΙΑ,7,40.0,280.0
24225b_2025,SÓCIOS TODOS - INTEIRA,4,75.0,300.0
24225b_2025,GRATUIDADE - INTEIRA,4304,20.0,86080.0
24226b_2025,SETOR ARQUIBANCADA - INTEIRA,44,100.0,4400.0
24226b_2025,SETOR ARQUIBANCADA - MEIA,102,50.0,5100.0
24226b_2025,SETOR ARQUIBANCADA - MENORES - INTEIRA,303,0.0,0.0
24226b_2025,SÓCIOS + CREDENCIAIS CADEIRA - - INTEIRA,6882,20.0,137640.0
24226b_2025,GRATUIDADE - INTEIRA,712,0.0,0.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA - INTEIRA - INTEIRA,2,80.0,160.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA - MEIA/IDOSO - ΜΕΙΑ,275,40.0,11000.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA - MEIA/IDOSO - ΜΕΙΑ,100,2.0,200.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA - SÓCIO - ΜΕΙΑ,1812,2.0,3624.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA A2 - INTEIRA,26,60.0,1560.0
24227b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA A2 - ΜΕΙΑ,1838,30.0,55140.0
24227b_2025,BAIXA ARQUIBANCADA - ARQUIBANCADA BAIXA - INTEIRA - INTEIRA,22,30.0,660.0
24227b_2025,BAIXA ARQUIBANCADA - ARQUIBANCADA BAIXA - MEIA/IDOSO - MEIA,1021,15.0,15315.0
24227b_2025,BAIXA ARQUIBANCADA ARQUIBANCADA BAIXA - SÓCIO - MEIA,340,2.0,680.0
24227b_2025,SETOR CADEIRA CADEIRA - MEIA/IDOSO - MΕΙΑ,50,150.0,7500.0
24227b_2025,SETOR CADEIRA - CADEIRA - SÓCIO - MΕΙΑ,306,2.0,612.0
24227b_2025,GRATUIDADE - INTEIRA,1793,0.0,0.0
24228b_2025,CADEIRA VISITANTE CADEIRA VISITANTE PORTAO 10 - INTEIRA,2,15.0,30.0
24228b_2025,CADEIRA VISITANTE CADEIRA VISITANTE PORTAO 10 - ΜΕΙΑ,5,30.0,150.0
24228b_2025,SOCIO ONDA VERDE PORTAO 03 - INTEIRA,446,20.0,8920.0
24228b_2025,SOCIO ONDA VERDE PORTAO 04 - INTEIRA,100,50.0,5000.0
24228b_2025,ONDA VERDE SOCIAIS,356,0.0,0.0
24228b_2025,ONDA VERDE SOCIAIS,231,20.0,4620.0
24228b_2025,PITANGUI ASSENTO ESPECIAL - CONVENIOS/SERVIÇOS/AUTORIDADES - MEIA,89,40.0,3560.0
24228b_2025,PITANGUI ASSENTO ESPECIAL ESPECIAL PITANAGUI / PORTAO 03 - MEIΑ,9,28.0,252.0
24228b_2025,PITANGUI ASSENTO ESPECIAL - ESPECIAL PITANAGUI / PORTAO 03 - INTEIRA,8,100.0,800.0
24228b_2025,PITANGUI ASSENTO ESPECIAL - ESPECIAL PITANAGUI/PORTAO 03 - ΜΕΙΑ,17,50.0,850.0
24228b_2025,SÓCIOS SOCIAIS - SOCIO AMERICANO - INTEIRA,6,0.0,0.0
24228b_2025,SÓCIOS SOCIAIS - SOCIO AMERICAΝΟ - ΜΕΙΑ,,,0.0
24228b_2025,GRATUIDADE - INTEIRA,,,0.0
24229b_2025,ARQUIBANCADA 03 - VISITANTE - Inteira,6,40.0,240.0
24229b_2025,ARQUIBANCADA 03 - VISITANTE - Meia,55,20.0,1100.0
24229b_2025,ARQUIBANCADA 04 - Inteira,116,40.0,4640.0
24229b_2025,ARQUIBANCADA 04 - Meia,281,20.0,5620.0
24229b_2025,ARQUIBANCADA 04 - Sócio,1027,10.0,10270.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - INTEIRA,14,40.0,560.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - ΜΕΙΑ,75,20.0,1500.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - GRATUIDADE - INTEIRA,6,0.0,0.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - GRATUIDADE CRIANÇA - INTEIRA,2,0.0,0.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - MENORES DE 16 ANOS - ΜΕΙΑ,17,20.0,340.0
2422b_2025,ARQUIBANCADA - ESPAÇO FAMILIA - SÓCIO TORCEDOR - INTEIRA,22,5.0,110.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - INTEIRA,12,40.0,480.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - MEΕΙΑ,697,20.0,13940.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - CORTESIA - INTEIRA,5,5.0,25.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - MENORES DE 16 ANOS - ΜΕΙΑ,70,20.0,1400.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - PATROCINADORES - INTEIRA,20,0.0,0.0
2422b_2025,ARQUIBANCADA - TOBOGA FORÇA - SÓCIO TORCEDOR - INTEIRA,710,5.0,3550.0
2422b_2025,ARQUIBANCADA - VISITANTE - INTEIRA,5,50.0,250.0
2422b_2025,ARQUIBANCADA - VISITANTE - MΕΙΑ,12,25.0,300.0
2422b_2025,ARQUIBANCADA - VISITANTE - CORTESIA - INTEIRA,8,5.0,40.0
2422b_2025,ARQUIBANCADA - VISITANTE - GRATUIDADE - INTEIRA,3,0.0,0.0
2422b_2025,ARQUIBANCADA - VISITANTE - GRATUIDADE CRIANÇA - INTEIRA,1,0.0,0.0
2422b_2025,CADEIRA - ASSOCIADOS / CONSELHEIROS - INTEIRA,43,5.0,215.0
2422b_2025,CADEIRA - CADEIRA - SOCIO TORCEDOR - INTEIRA,1528,5.0,7640.0
2422b_2025,CADEIRA - CORTESIA - INTEIRA,116,5.0,580.0
2422b_2025,CADEIRA - GOIÁS - INTEIRA,143,50.0,7150.0
2422b_2025,CADEIRA - GOIÁS - ΜΕΙΑ,978,25.0,24450.0
2422b_2025,CADEIRA - GRATUIDADE - INTEIRA,33,0.0,0.0
2422b_2025,CADEIRA - GRATUIDADE CRIANÇA - INTEIRA,41,0.0,0.0
2422b_2025,CADEIRA - MENORES DE 16 ANOS - ΜΕΙΑ,157,25.0,3925.0
2422b_2025,CADEIRA - PATROCINADORES - INTEIRA,60,0.0,0.0
24230b_2025,ARQUIBANCADA - Inteira,49,60.0,2940.0
24230b_2025,ARQUIBANCADA - Meia,82,30.0,2460.0
24230b_2025,ARQUIBANCADA - Carnê de Relacionamento,8,20.0,160.0
24230b_2025,ARQUIBANCADA - Sócio,3,20.0,60.0
24230b_2025,ARQUIBANCADA - Lei n. 13953 - Ribeirão Preto,81,0.0,0.0
24230b_2025,ARQUIBANCADA - Sócio - Carteirinha,601,20.0,12020.0
24230b_2025,ARQUIBANCADA COBERTA - CATIVA - Meia,1,30.0,30.0
24230b_2025,ARQUIBANCADA COBERTA - CATIVA - Carnê de Relacionamento,17,20.0,340.0
24230b_2025,ARQUIBANCADA COBERTA - CATIVA - Sócio,17,20.0,340.0
24230b_2025,ARQUIBANCADA COBERTA - CATIVA - Lei n. 13953 - Ribeirão Preto,16,0.0,0.0
24230b_2025,ARQUIBANCADA COBERTA - CATIVA - Sócio - Carteirinha,116,20.0,2320.0
24230b_2025,BAR DO ZECA PAGODINHO - Carnê de Relacionamento,42,20.0,840.0
24230b_2025,BRONZE - Sócio - Carteirinha,71,20.0,1420.0
24230b_2025,BRONZE - VISITANTE - Inteira,27,150.0,4050.0
24230b_2025,BRONZE - VISITANTE - Meia,93,75.0,6975.0
24230b_2025,BRONZE - VISITANTE - Lei n. 13953 - Ribeirão Preto,16,0.0,0.0
24230b_2025,HARD ROCK CAFÉ - Carnê de Relacionamento,34,20.0,680.0
24230b_2025,JOHNNIE WALKER - Carnê de Relacionamento,16,20.0,320.0
24230b_2025,JOHNNIE WALKER - Sócio - Carteirinha,44,20.0,880.0
24230b_2025,OURO - Inteira,3,150.0,450.0
24230b_2025,OURO - Meia,11,75.0,825.0
24230b_2025,OURO - Carnê de Relacionamento,20,20.0,400.0
24230b_2025,OURO - Lei n. 13953 - Ribeirão Preto,65,0.0,0.0
24230b_2025,OURO - Sócio - Carteirinha,239,20.0,4780.0
24230b_2025,SUÍTES - Carnê de Relacionamento,94,20.0,1880.0
24231b_2025,SETOR ASSENTO CAP BLACK INTEIRA - INTEIRA,12,250.0,3000.0
24231b_2025,SETOR ASSENTO - CAP BLACK MEΙΑ - ΜΕΙΑ,47,125.0,5875.0
24231b_2025,SETOR ASSENTO CAP GOLD INTEIRA - INTEIRA,246,200.0,49200.0
24231b_2025,SETOR ASSENTO - CAP GOLD MEIΑ - ΜΕΙΑ,1261,100.0,126100.0
24231b_2025,SETOR ASSENTO - CAP RED INTEIRA - INTEIRA,126,150.0,18900.0
24231b_2025,SETOR ASSENTO CAP RED MEIA - ΜΕΙΑ,627,75.0,47025.0
24231b_2025,SETOR ASSENTO VISITANTE - INTEIRA,15,150.0,2250.0
24231b_2025,SETOR ASSENTO VISITANTE - MΕΙΑ,31,75.0,2325.0
24231b_2025,SETOR ASSENTO - VOUCHER - INTEIRA,1992,30.0,59760.0
24231b_2025,SÓCIOS ASSENTO - INTEIRA,12238,10.0,122380.0
24232b_2025,ARQUIBANCADA - CONSELHEIROS - INTEIRA,19,5.0,95.0
24232b_2025,ARQUIBANCADA - CORTESIA - INTEIRA,238,5.0,1190.0
24232b_2025,ARQUIBANCADA - INGRESSO PROMOCIONAL TIME DO POVO - INTEIRA,9,5.0,45.0
24232b_2025,ARQUIBANCADA SETOR A - INTEIRA,13,90.0,1170.0
24232b_2025,ARQUIBANCADA SETOR A - ΜΕΙΑ,249,45.0,11205.0
24232b_2025,ARQUIBANCADA SETOR B - INTEIRA,42,60.0,2520.0
24232b_2025,ARQUIBANCADA SETOR B - ΜΕΙΑ,2133,30.0,63990.0
24232b_2025,ARQUIBANCADA SETOR C - ΜΕΙΑ,10,45.0,450.0
24232b_2025,"ARQUIBANCADA SÓCIO (OURO, PRATA E BRONZE) - INTEIRA",1381,5.0,6905.0
24232b_2025,GRATUIDADE - INTEIRA,412,0.0,0.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA - - INTEIRA,45,40.0,1800.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA - ΜΕΙΑ,1115,20.0,22300.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA-CORTESIA - INTEIRA,292,5.0,1460.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA --SÓCIO DRAGÃO KIDS - INTEIRA,50,5.0,250.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA-SÓCIO DRAGÃO PREMIUM - INTEIRA,226,5.0,1130.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA-SÓCIO DRAGÃO PROPRIETÁRIO - INTEIRA,46,5.0,230.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA --SÓCIO DRAGÃO TORCEDORA - INTEIRA,100,5.0,500.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA --VISITANTE - INTEIRA,18,20.0,360.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA --VISITANTΕ - ΜΕΙΑ,80,5.0,400.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA - SÓCIO (TRI-CAMPIÃO) - INTEIRA,494,5.0,2470.0
24233b_2025,ARQUIBANCADA ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,287,0.0,0.0
24233b_2025,GRATUIDADE - INTEIRA,,0.0,0.0
24234b_2025,LATERAL CADEIRA CADEIRA A INTEIRA,621,80.0,49680.0
